anio,temp_media,temp_min,temp_max,precipitacion,provincia
2010,13.427692307692308,8.223692307692307,18.635384615384616,0.03.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.03.00.00.00.00.00.00.00.00.05.04.40.00.011.60.00.00.00.20.20.00.00.00.00.00.02.20.00.00.00.00.07.83.60.20.00.00.00.00.20.20.00.00.00.00.00.01.60.00.00.00.03.20.010.22.40.00.00.00.02.20.80.00.00.80.00.00.00.00.00.01.85.89.22.00.00.00.00.00.00.00.00.46.02.80.20.00.82.21.40.00.01.43.43.60.00.60.00.01.00.00.00.85.81.00.00.20.00.81.24.03.60.00.00.03.40.20.20.06.40.40.02.20.00.00.00.00.41.60.00.20.00.40.00.00.00.60.00.60.00.02.62.40.00.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.03.40.00.01.41.20.20.00.05.22.61.80.00.00.00.20.20.00.00.00.00.00.00.20.01.00.80.20.00.00.20.80.00.00.00.00.00.01.83.60.01.88.61.80.60.22.02.42.80.03.41.63.02.80.20.00.00.00.00.00.00.00.04.60.00.00.00.00.00.00.00.00.00.00.00.20.20.01.09.01.45.01.60.00.00.87.60.00.02.40.00.00.00.00.00.021.214.80.00.00.0,
2011,14.335068493150686,8.813424657534247,19.855342465753424,0.04.00.80.00.00.00.00.00.00.00.04.60.00.00.01.60.04.20.20.00.00.00.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.40.01.00.80.00.00.01.20.20.00.00.00.00.82.212.84.60.00.00.00.00.00.00.00.00.00.00.00.05.60.00.00.00.00.00.05.40.00.00.00.00.00.00.00.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.00.00.02.60.00.00.00.00.00.00.05.40.00.00.04.20.40.42.614.29.81.80.40.02.20.00.00.00.06.40.00.00.00.00.00.00.20.60.00.00.00.00.00.00.00.03.62.20.00.00.80.00.00.00.00.01.00.60.00.00.011.00.20.60.00.80.00.00.20.00.00.00.00.60.00.00.00.00.00.08.00.80.20.00.20.20.00.00.00.00.00.00.00.00.20.60.00.00.00.00.00.00.00.26.81.21.00.00.00.00.00.00.00.00.00.00.00.00.00.01.81.81.60.80.00.04.20.210.20.80.00.00.00.86.64.20.20.21.00.00.00.00.00.00.00.00.00.00.00.811.24.80.40.00.00.00.00.00.01.00.00.64.00.25.60.00.00.00.05.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.49.04.00.28.47.60.00.00.00.00.05.85.20.00.00.20.24.87.20.00.00.05.00.20.00.00.00.00.00.00.00.00.00.00.00.01.80.00.00.04.81.20.00.00.00.00.00.011.40.20.03.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.80.00.00.0,
2012,13.868852459016392,8.414754098360657,19.32185792349727,0.00.00.00.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.014.65.00.00.00.00.00.00.00.00.07.20.00.00.00.00.00.00.00.00.00.00.00.00.02.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.20.00.00.20.00.40.04.60.00.024.84.00.00.00.00.00.00.00.00.00.00.020.29.20.20.07.20.00.40.01.82.88.28.60.00.01.00.42.03.00.60.00.00.00.00.03.26.40.00.80.41.88.23.20.40.20.00.00.00.02.20.00.00.20.00.00.00.28.63.41.224.41.00.00.00.03.00.20.00.00.60.40.00.00.00.03.61.40.00.80.01.80.00.00.00.00.00.00.00.00.00.00.00.01.21.40.00.00.00.00.00.00.00.00.00.00.00.00.00.83.00.00.00.00.00.00.00.00.00.03.20.41.81.40.00.20.80.00.00.89.80.80.00.00.00.00.00.05.43.21.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.60.00.00.20.40.00.00.00.00.00.00.01.40.20.00.00.22.40.00.00.00.00.00.00.00.00.00.00.00.00.40.23.63.60.40.00.26.20.00.26.01.63.60.00.80.03.80.64.40.00.00.00.40.62.48.20.80.20.40.07.21.60.80.00.84.40.00.00.00.00.00.00.00.00.03.619.81.80.00.20.00.00.00.00.00.00.00.04.82.40.00.00.00.00.00.00.00.44.20.80.00.00.00.00.011.40.80.00.00.00.00.00.00.00.00.00.00.0,
2013,13.09010989010989,8.175274725274726,18.004395604395604,0.00.00.00.00.00.00.00.00.00.00.05.00.00.40.035.20.00.00.00.80.01.80.00.00.00.00.20.00.00.00.00.00.00.00.00.00.03.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.07.623.40.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.20.00.00.00.80.20.62.80.615.00.00.00.00.00.00.00.00.00.00.21.60.20.00.00.00.00.00.00.00.01.04.60.00.01.61.20.20.01.60.64.05.60.00.00.00.40.00.00.00.00.64.06.00.210.03.02.60.66.40.60.80.40.00.00.00.00.02.20.00.00.00.00.00.00.00.00.00.00.00.04.60.00.00.00.44.85.80.40.00.00.06.60.80.01.60.00.00.00.01.21.00.00.00.00.00.00.01.20.00.01.25.85.85.43.44.23.25.61.20.01.23.40.62.60.018.40.00.00.00.04.68.40.00.02.012.016.69.20.21.41.41.60.00.00.00.00.40.00.00.06.04.40.40.61.01.60.00.40.00.00.01.40.00.23.42.20.00.01.28.80.41.20.00.84.00.00.40.00.00.40.00.011.215.62.80.023.23.01.89.80.80.00.00.21.40.00.00.00.00.60.00.07.80.00.00.00.00.00.00.00.00.00.00.01.80.04.69.60.22.80.60.00.00.00.00.00.03.20.00.00.00.01.60.20.87.84.40.00.01.80.00.00.00.07.44.20.61.40.00.00.00.00.00.00.01.622.418.42.60.00.00.00.00.00.00.00.031.03.81.40.20.00.00.00.00.00.00.00.00.0,
2014,14.318767507002802,9.000560224089636,19.63781512605042,0.01.80.66.00.20.00.00.00.00.00.00.80.21.81.00.00.05.20.22.85.40.00.22.40.02.24.80.40.43.02.21.60.01.00.40.00.80.40.24.60.00.00.20.00.00.00.00.00.00.00.00.00.00.00.01.40.42.85.212.25.01.81.20.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.02.40.27.213.26.80.00.00.00.00.00.00.00.00.00.00.00.00.00.04.20.00.00.00.00.00.00.00.017.82.80.20.04.25.20.63.20.01.40.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.80.00.00.20.20.08.00.01.06.28.40.00.00.00.00.00.00.00.00.00.00.03.20.00.00.00.00.00.00.00.00.04.82.68.02.40.00.23.05.60.00.04.20.00.00.40.00.40.00.00.00.00.00.00.00.82.20.00.00.04.40.00.00.00.20.00.00.00.00.00.00.00.00.00.00.40.00.00.00.40.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.20.20.00.00.40.01.07.41.80.01.40.80.63.018.011.00.00.00.00.00.01.20.00.00.00.00.00.00.00.00.06.411.81.22.01.42.20.03.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.25.08.00.40.00.20.00.60.40.08.01.00.411.60.00.00.00.00.00.00.00.05.40.00.243.633.00.62.60.00.00.02.43.40.00.81.60.00.00.02.28.42.23.00.00.00.00.00.00.00.00.20.40.012.62.20.00.00.0,
2015,13.98935574229692,8.634173669467787,19.34453781512605,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.41.80.05.60.20.06.04.20.00.60.00.00.20.00.017.614.88.84.65.81.24.60.80.00.00.00.00.00.00.07.41.63.40.60.00.05.81.60.61.010.80.83.61.00.00.01.40.80.20.00.00.00.00.00.00.00.00.00.00.00.00.03.60.45.05.210.630.83.04.81.20.00.00.00.00.00.00.00.00.00.00.00.00.00.04.80.00.00.00.00.06.00.00.00.00.00.01.20.00.00.42.01.00.20.00.00.40.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.06.422.47.60.05.00.40.00.00.00.00.00.00.09.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.05.61.00.00.019.60.00.00.00.00.00.00.02.02.43.60.00.05.80.00.00.00.40.20.00.00.00.06.80.00.00.00.00.00.00.00.013.00.00.00.00.00.00.00.03.67.81.010.00.20.00.00.00.00.00.00.00.00.40.00.02.00.42.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.00.60.00.20.00.00.00.00.856.40.00.00.00.02.22.011.00.00.00.00.00.00.00.21.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2016,13.868032786885246,8.610928961748634,19.12404371584699,3.45.212.46.60.01.60.80.00.00.00.00.00.81.410.621.02.60.00.00.00.03.20.02.21.20.419.215.00.00.00.40.80.00.00.01.63.40.00.80.00.00.01.80.60.00.20.22.810.00.00.02.01.82.40.00.80.20.00.44.80.80.21.20.06.00.00.07.22.60.04.01.40.40.00.00.00.01.60.00.00.00.00.01.04.80.40.60.40.00.41.80.20.00.00.00.00.00.00.02.02.20.00.00.00.00.05.60.80.00.00.00.02.00.00.00.00.00.00.00.00.00.00.00.20.62.29.20.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.04.20.013.20.20.00.00.00.00.00.00.00.00.00.00.00.00.80.00.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.80.00.00.00.00.00.02.20.00.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.20.80.211.20.61.00.00.00.00.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.00.04.21.60.00.00.00.40.00.00.00.60.00.80.40.00.00.00.00.00.00.00.00.00.08.220.00.61.61.40.00.00.00.60.20.20.00.00.00.00.01.81.217.633.60.00.00.00.00.00.00.00.00.00.60.80.00.00.21.00.20.00.00.00.20.20.01.20.00.00.01.01.00.20.00.00.00.00.00.00.00.00.0,
2017,14.469421487603304,8.55840220385675,20.37961432506887,0.00.00.00.00.00.00.00.02.82.80.20.01.68.89.29.60.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.23.64.04.81.61.85.61.60.00.00.83.40.40.00.00.00.00.00.00.00.00.00.00.00.00.00.03.40.00.01.60.43.20.20.00.00.00.00.04.40.20.00.00.00.00.00.00.00.00.20.03.219.60.00.40.00.00.00.40.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.04.20.00.00.01.22.60.00.00.00.02.00.00.00.05.06.05.63.00.20.00.00.03.013.80.00.00.00.00.00.00.01.40.06.40.84.80.00.01.811.814.40.00.00.03.40.00.00.00.00.00.00.00.00.00.01.60.00.01.00.00.06.40.02.40.20.40.00.00.00.00.00.00.20.08.82.40.00.00.00.00.00.00.00.06.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.012.415.00.811.80.00.00.00.00.00.00.00.00.82.40.00.00.00.00.00.00.01.60.20.00.01.00.00.00.00.00.00.00.00.20.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.015.00.00.02.20.00.00.00.00.00.00.00.00.00.00.00.00.81.21.81.20.04.00.60.40.01.00.60.00.00.00.00.00.00.00.00.00.210.80.20.00.00.00.43.214.41.20.40.00.00.00.00.00.61.85.40.01.23.02.80.80.21.60.00.00.00.00.00.03.07.00.41.60.40.04.8,
2018,14.042739726027396,8.922739726027398,19.163013698630134,0.00.00.05.20.01.229.63.80.00.00.00.034.60.02.20.00.00.40.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.05.23.00.00.012.60.00.00.00.00.00.00.00.09.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.80.20.20.00.80.00.06.00.00.00.00.00.20.00.00.00.00.00.01.01.04.64.21.421.69.00.00.04.46.80.40.02.41.60.60.20.80.00.00.00.00.01.46.413.40.66.00.09.04.80.40.00.03.40.00.40.01.20.20.00.00.00.00.00.00.00.89.40.018.23.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.60.40.00.015.625.21.00.00.00.65.00.25.20.00.00.00.00.00.00.00.00.00.00.014.011.21.00.00.00.00.02.00.62.43.61.40.20.00.22.03.01.20.00.41.00.00.00.20.22.43.40.80.00.00.00.00.01.67.81.03.80.20.00.60.00.00.00.00.00.01.80.46.42.40.80.20.43.64.20.00.03.80.83.00.00.05.00.80.20.00.00.40.60.40.00.87.60.08.626.47.80.02.80.615.80.00.00.00.00.00.01.00.00.00.00.00.60.24.40.00.01.00.00.00.00.03.60.00.00.02.20.61.00.00.00.00.00.00.03.00.00.08.68.83.23.01.60.45.813.82.69.60.20.81.00.20.00.00.00.60.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.26.419.8,
2019,14.281369863013698,8.535068493150685,20.027671232876713,0.00.00.00.00.00.00.09.20.20.00.00.013.40.00.01.20.20.00.00.01.80.00.00.04.20.41.20.00.00.02.20.00.00.00.00.00.00.00.03.03.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.011.00.00.00.00.00.00.00.00.00.00.00.00.00.00.615.00.00.00.00.213.20.028.80.00.011.22.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.60.00.80.00.40.00.02.84.20.010.69.20.20.00.00.00.00.00.00.20.64.60.22.44.44.24.09.67.615.23.814.67.65.69.20.02.41.20.00.40.25.00.21.20.02.04.65.80.09.81.40.40.00.00.00.00.03.00.40.02.07.20.80.00.00.00.20.07.67.41.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.20.00.00.00.00.00.05.22.20.210.61.02.20.20.00.45.03.815.05.220.814.82.00.00.00.00.00.00.02.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.60.00.00.00.00.00.00.00.00.00.00.01.81.60.00.00.00.00.00.00.00.00.00.00.01.00.00.00.20.04.02.82.00.24.00.20.00.00.00.012.40.05.425.81.00.80.00.01.612.40.00.00.00.00.00.00.00.81.40.00.00.00.00.00.00.00.00.00.00.00.021.20.00.80.00.00.00.011.60.20.00.00.00.00.00.00.00.00.00.010.61.60.60.00.20.04.00.80.00.00.00.00.00.00.00.022.20.00.00.00.00.00.00.00.00.06.2,
2020,14.345081967213115,8.96448087431694,19.726502732240437,0.00.00.00.00.00.00.00.05.00.00.00.00.00.00.00.00.015.80.00.08.60.00.00.03.40.00.20.07.00.02.20.00.00.00.00.00.00.02.20.00.20.60.00.00.00.00.02.40.00.00.00.00.00.00.00.20.00.00.00.08.22.80.80.08.64.61.00.00.00.00.00.00.00.026.432.20.20.20.00.00.01.00.40.00.00.00.00.00.00.05.48.80.00.00.00.41.00.20.05.01.46.40.00.01.82.42.80.67.80.00.04.00.20.00.61.03.60.20.00.01.40.20.00.01.00.00.00.03.62.23.40.029.22.60.01.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.20.04.010.40.20.07.81.00.00.00.07.87.20.00.00.07.60.00.00.00.00.00.00.03.62.00.00.00.00.08.81.00.00.00.00.00.00.00.014.20.02.20.40.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.05.40.00.00.00.00.00.00.029.40.20.00.61.45.40.00.00.00.03.40.00.00.00.00.00.00.00.00.00.00.01.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.60.00.07.45.08.60.60.00.00.02.00.05.80.00.00.00.04.03.40.03.60.00.00.00.00.00.02.62.00.23.00.20.00.00.00.01.00.03.60.20.03.00.00.20.00.00.00.00.01.40.00.00.217.00.00.00.20.00.01.40.40.26.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.86.20.80.09.68.09.63.812.81.41.40.02.60.00.00.00.22.00.40.60.01.60.20.80.26.40.20.40.02.4,
2021,13.86473829201102,8.609917355371902,19.118181818181817,10.42.44.00.00.00.00.00.07.20.00.00.00.00.00.20.00.00.00.00.00.60.04.09.817.20.60.00.01.80.00.60.00.02.00.21.46.42.60.04.20.21.23.60.00.00.00.60.00.00.00.011.62.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.00.40.00.00.00.01.22.45.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.05.60.62.61.60.00.00.00.00.00.00.00.00.62.40.00.02.24.03.06.05.46.20.20.00.24.40.00.00.00.00.01.01.60.00.812.80.00.01.60.00.00.00.00.00.00.00.00.00.00.00.00.80.03.810.00.032.21.80.00.00.00.00.00.00.00.00.021.617.221.414.89.40.00.02.00.60.00.00.00.00.00.00.00.00.00.00.00.00.04.60.20.00.00.00.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.80.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.028.22.48.20.00.00.00.00.00.04.02.00.00.00.20.60.00.06.60.00.01.60.00.00.05.20.60.00.00.00.00.00.05.63.00.00.00.00.00.00.00.00.00.00.00.00.00.20.20.00.00.00.00.00.00.00.00.00.01.610.43.09.80.25.80.20.21.40.00.00.00.00.00.00.00.00.40.80.00.00.00.00.01.421.422.00.61.21.026.426.63.80.04.83.00.46.414.80.04.24.616.43.80.60.00.00.00.00.00.00.00.00.00.00.00.21.20.05.00.00.00.00.00.0,
2022,15.11753424657534,9.296438356164384,20.93890410958904,0.00.00.04.40.00.00.41.07.81.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.20.00.00.40.80.00.00.00.00.00.00.00.00.00.00.00.00.60.02.81.012.20.00.00.01.60.80.80.00.65.00.05.00.06.25.80.00.00.00.20.00.02.80.00.00.00.00.00.20.86.60.40.00.00.00.00.02.20.00.01.60.60.00.00.00.00.011.24.82.20.00.02.60.00.03.06.40.80.00.00.05.40.00.00.00.00.00.00.00.03.60.00.03.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.80.20.00.00.00.40.00.00.00.00.00.02.20.00.00.00.00.00.00.00.00.01.00.02.20.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.43.00.00.00.00.07.20.00.00.80.00.00.00.00.00.00.00.00.00.00.00.04.60.00.00.02.61.00.00.00.00.00.00.00.00.00.00.00.00.00.05.00.20.20.00.00.00.00.00.00.00.00.01.00.00.00.00.01.01.60.00.00.00.00.00.00.00.00.21.624.60.00.00.00.02.60.00.01.00.00.00.20.00.00.00.00.00.00.00.20.00.00.20.00.40.00.00.00.40.20.00.00.00.00.40.81.43.84.01.61.48.64.00.813.40.60.05.80.00.00.00.00.02.00.03.60.00.25.02.80.01.219.24.21.00.60.40.00.00.03.00.20.00.00.00.00.00.00.412.00.20.0,
2023,15.312637362637362,9.777747252747252,20.837637362637363,0.60.00.00.00.00.05.85.80.00.04.60.00.01.22.28.49.26.42.60.00.20.00.00.00.40.20.60.00.00.00.00.00.00.00.00.00.01.00.00.00.00.00.00.00.00.00.00.00.00.00.00.211.410.40.00.20.20.00.20.00.00.00.00.00.00.02.20.00.00.00.00.00.00.00.00.61.60.00.00.00.00.02.00.00.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.00.02.21.40.60.00.00.00.00.00.02.60.214.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.05.00.00.00.40.01.20.00.00.00.00.00.40.00.00.00.00.20.00.00.00.05.60.20.06.210.20.00.80.00.00.23.00.09.20.40.00.00.00.019.26.018.611.869.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.60.00.00.019.812.20.036.40.00.00.00.03.41.60.20.00.00.01.60.01.20.00.00.05.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.80.22.80.00.20.23.20.00.012.84.42.20.21.40.00.014.00.00.02.23.49.00.20.00.00.05.40.05.84.20.00.00.40.00.20.00.00.00.03.81.20.00.00.00.00.20.60.225.21.60.20.04.20.00.06.60.60.00.00.01.61.02.00.00.00.00.00.60.20.00.00.00.00.00.00.00.00.20.00.0,
2024,14.78434065934066,9.516208791208792,20.048351648351648,0.00.00.00.05.60.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.45.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.48.81.88.80.022.81.01.412.60.00.00.40.00.00.00.40.00.00.00.00.00.00.015.220.81.00.00.00.00.01.60.00.00.01.224.20.00.00.27.82.00.02.80.00.01.80.00.00.429.612.40.00.00.00.00.00.01.012.210.00.00.05.27.00.00.00.00.00.00.00.00.05.40.02.40.01.20.00.00.00.00.00.00.00.05.60.00.00.08.60.00.00.00.00.00.01.65.40.00.60.02.224.21.40.20.00.00.00.00.00.00.01.22.82.20.23.42.40.00.00.00.00.00.00.00.00.01.00.25.61.85.21.80.00.00.80.00.00.02.61.40.60.20.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.66.00.20.00.00.00.06.80.20.00.00.00.00.09.80.85.60.42.07.60.06.60.21.00.00.01.60.40.81.20.00.00.00.00.00.00.00.00.00.00.00.00.00.03.20.00.24.02.00.02.20.00.00.00.00.00.00.03.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.43.61.00.03.81.00.40.40.23.20.00.00.00.00.00.60.016.412.83.01.47.23.215.60.60.00.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.07.80.20.00.00.00.00.00.00.00.00.04.89.20.00.00.00.07.41.00.00.00.00.0,
2004,25.723287671232875,16.171232876712327,35.272602739726025,0.00.00.00.00.00.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2005,22.616410256410255,14.104102564102565,31.127692307692307,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.017.75.00.00.00.00.00.00.00.01.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.014.152.611.711.60.90.00.010.60.20.00.20.19.60.00.00.00.00.00.00.08.60.72.60.00.00.00.03.80.02.60.20.10.00.00.00.80.00.00.00.00.00.015.10.40.82.60.00.00.00.00.00.00.00.00.00.00.814.21.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2006,18.01555555555555,10.546666666666669,25.482592592592592,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.20.00.70.00.00.00.00.00.00.00.00.00.10.00.00.00.00.00.00.00.00.00.00.037.312.08.28.30.40.00.00.00.00.00.013.27.50.00.00.02.20.00.00.00.00.00.00.01.316.90.90.00.00.00.00.60.10.05.30.00.00.00.01.60.10.012.50.00.00.00.00.00.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.00.00.00.00.06.50.00.06.00.00.00.00.00.110.30.20.00.00.00.00.00.00.00.00.01.215.01.11.10.00.00.00.00.60.00.00.00.00.50.01.70.00.00.00.02.90.014.73.60.00.00.00.00.00.00.00.00.00.01.10.00.00.00.00.00.00.00.00.210.50.00.012.40.00.00.00.00.00.00.00.09.73.13.10.00.00.00.00.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.023.93.40.00.00.00.00.00.00.00.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2007,15.75204678362573,7.968421052631578,23.60406976744186,0.00.00.00.00.00.00.00.00.00.00.00.00.50.00.00.10.04.51.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.62.80.09.59.50.20.21.35.03.40.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.30.11.00.011.51.81.31.40.13.82.31.40.00.30.00.00.00.00.00.00.80.40.00.00.00.00.00.00.00.00.00.00.00.00.19.20.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2008,19.54,11.161691542288557,27.8715,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.50.00.00.00.00.00.00.00.00.00.00.00.00.00.310.320.70.00.00.07.91.40.00.00.00.00.00.00.00.00.00.00.02.99.50.04.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.643.044.48.10.60.00.00.00.07.515.23.329.40.50.30.00.00.00.07.80.00.01.30.60.01.84.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.70.00.00.220.10.10.00.00.00.00.00.00.70.00.022.92.20.02.510.20.02.50.60.00.00.50.114.40.00.00.00.00.00.00.0,
2009,17.385714285714286,9.40575221238938,25.47422222222222,0.00.00.00.00.00.80.00.00.00.00.39.20.70.015.63.20.05.21.30.10.10.13.52.514.10.52.59.422.51.30.00.50.70.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.06.93.71.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.020.60.02.90.00.00.00.00.00.00.519.33.93.016.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.33.20.00.00.00.00.00.00.00.00.00.00.00.00.01.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.10.00.00.21.90.00.019.90.00.55.60.00.00.00.00.00.20.00.00.00.01.00.00.15.20.043.20.17.946.2,
